PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
250.0,10400,-53.7,-63.7,28,0.03,145,32,326.1,326.2,326.1
245.0,10530,-53.9,-66.9,19,0.02,141,32,327.7,327.8,327.7
244.0,10556,-54.0,-67.2,18,0.02,140,32,327.9,327.9,327.9
237.0,10742,-55.1,-69.5,15,0.01,130,32,329.0,329.1,329.0
222.0,11159,-57.5,-74.5,10,0.01,130,30,331.5,331.6,331.5
217.0,11303,-58.5,-74.5,11,0.01,130,29,332.1,332.2,332.1
209.0,11541,-57.0,-75.8,8,0.01,130,28,338.0,338.1,338.0
200.0,11820,-55.3,-77.3,5,0.01,150,23,345.0,345.1,345.0
196.0,11949,-55.0,-78.3,4,0.00,160,18,347.4,347.5,347.4
182.0,12422,-54.1,-82.1,2,0.00,156,17,356.4,356.4,356.4
178.0,12563,-54.5,-82.6,2,0.00,155,17,358.0,358.1,358.0
172.0,12781,-55.1,-83.4,2,0.00,170,17,360.6,360.6,360.6
162.0,13161,-56.1,-84.8,2,0.00,160,20,365.0,365.0,365.0
150.0,13650,-57.5,-86.5,1,0.00,195,20,370.8,370.8,370.8
145.0,13864,-58.2,-87.2,1,0.00,200,15,373.3,373.3,373.3
141.0,14040,-58.7,-87.7,1,0.00,200,20,375.3,375.3,375.3
138.0,14175,-58.9,-87.8,1,0.00,200,21,377.4,377.4,377.4
131.0,14501,-59.2,-88.0,1,0.00,175,21,382.4,382.4,382.4
120.0,15049,-59.8,-88.4,1,0.00,225,22,391.0,391.0,391.0
117.0,15208,-60.0,-88.5,1,0.00,225,17,393.5,393.5,393.5
112.0,15481,-60.3,-88.6,1,0.00,185,13,397.8,397.9,397.8
105.0,15885,-60.8,-88.9,1,0.00,200,17,404.4,404.4,404.4
100.0,16190,-61.1,-89.1,1,0.00,190,26,409.4,409.4,409.4
91.0,16778,-59.3,-89.1,1,0.00,225,25,424.2,424.2,424.2
90.2,16833,-59.1,-89.1,1,0.00,241,21,425.6,425.6,425.6
89.0,16917,-59.3,-89.2,1,0.00,265,14,426.9,426.9,426.9
87.0,17058,-59.6,-89.4,1,0.00,250,18,429.1,429.1,429.1
81.0,17502,-60.5,-90.0,1,0.00,300,12,436.1,436.1,436.1
72.0,18235,-61.9,-91.1,1,0.00,330,1,447.9,447.9,447.9
70.0,18410,-62.3,-91.3,1,0.00,65,4,450.8,450.8,450.8
62.0,19153,-65.5,-92.5,1,0.00,215,10,459.7,459.7,459.7
61.9,19163,-65.5,-92.5,1,0.00,217,11,459.8,459.8,459.8
61.0,19253,-65.3,-92.4,1,0.00,235,15,462.2,462.2,462.2
58.0,19561,-64.6,-92.2,1,0.00,275,12,470.5,470.5,470.5
56.0,19776,-64.1,-92.0,1,0.00,260,10,476.4,476.4,476.4
54.0,19999,-63.6,-91.9,1,0.00,200,11,482.5,482.5,482.5
50.0,20470,-62.5,-91.5,1,0.00,225,8,495.8,495.8,495.8
49.0,20595,-62.5,-91.6,1,0.00,215,12,498.7,498.7,498.7
46.0,20985,-62.4,-91.8,1,0.00,285,10,507.9,507.9,507.9
45.0,21120,-62.4,-91.8,1,0.00,0,0,511.1,511.1,511.1
39.1,21988,-62.3,-92.3,1,0.00,293,6,532.4,532.4,532.4
35.0,22670,-63.2,-93.2,1,0.00,240,10,547.2,547.2,547.2
34.0,22848,-63.4,-93.4,1,0.00,265,12,551.1,551.2,551.1
33.6,22921,-63.5,-93.5,1,0.00,259,13,552.8,552.8,552.8
33.0,23032,-63.2,-93.2,1,0.00,250,14,556.5,556.5,556.5
30.0,23620,-61.5,-91.5,1,0.00,300,11,576.4,576.4,576.4
28.8,23874,-59.3,-90.3,1,0.00,259,10,589.2,589.3,589.2
28.0,24050,-59.6,-90.5,1,0.00,230,10,593.1,593.2,593.1
26.0,24510,-60.4,-91.1,1,0.00,280,17,603.5,603.6,603.5
24.0,25008,-61.3,-91.7,1,0.00,285,15,615.0,615.0,615.0
23.0,25272,-61.8,-92.0,1,0.00,220,18,621.1,621.1,621.1
21.1,25808,-62.7,-92.7,1,0.00,254,20,633.8,633.8,633.8
20.0,26140,-60.9,-91.9,1,0.00,275,21,649.0,649.1,649.0
19.0,26461,-60.7,-91.7,1,0.00,260,22,659.3,659.4,659.3
17.0,27156,-60.2,-91.2,1,0.01,275,29,682.2,682.3,682.2
16.0,27534,-59.9,-90.9,1,0.01,270,32,695.0,695.1,695.0
15.0,27938,-59.6,-90.6,1,0.01,255,50,708.9,709.0,708.9
13.0,28832,-59.0,-90.0,1,0.01,275,60,740.7,740.8,740.7
12.0,29332,-58.6,-89.6,1,0.01,260,58,759.1,759.2,759.1
11.7,29490,-58.5,-89.5,1,0.01,263,60,765.0,765.2,765.0
11.0,29882,-55.9,-88.1,1,0.02,270,65,788.1,788.3,788.2
10.6,30117,-54.3,-87.3,1,0.02,264,70,802.3,802.5,802.3
10.0,30490,-54.7,-86.7,1,0.02,255,77,814.3,814.6,814.3
8.0,31914,-55.7,-87.7,1,0.02,270,102,863.9,864.2,863.9
7.1,32682,-50.7,-84.7,1,0.04,266,97,914.5,915.0,914.5
7.0,32774,-50.9,-84.8,1,0.04,265,96,917.2,917.8,917.2
6.3,33457,-52.7,-85.7,1,0.04,262,100,937.7,938.3,937.7
6.0,33774,-51.6,-84.9,1,0.05,260,102,955.8,956.5,955.8
5.4,34460,-49.1,-83.1,1,0.07,265,125,995.9,997.1,996.0
