PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
528.0,5260,-16.5,-18.9,82,1.64,125,17,308.1,313.5,308.4
500.0,5670,-18.9,-23.2,69,1.19,135,20,309.9,314.0,310.2
495.0,5745,-19.5,-24.1,67,1.10,135,18,310.1,313.8,310.3
489.0,5835,-20.3,-25.3,64,1.01,133,18,310.2,313.7,310.4
469.0,6141,-22.9,-27.5,66,0.86,125,16,310.7,313.7,310.8
463.0,6236,-23.7,-28.2,67,0.82,135,14,310.8,313.7,310.9
449.0,6460,-25.7,-29.8,68,0.72,140,16,311.1,313.7,311.2
443.0,6559,-26.5,-30.5,69,0.69,136,18,311.2,313.7,311.4
440.0,6608,-26.3,-35.3,42,0.43,134,20,312.1,313.7,312.2
418.0,6976,-29.3,-35.7,54,0.44,120,29,312.8,314.4,312.9
407.0,7167,-30.9,-35.9,61,0.44,123,31,313.2,314.8,313.3
400.0,7290,-31.7,-38.7,50,0.34,125,33,313.7,315.0,313.8
389.0,7486,-33.1,-39.1,55,0.33,123,34,314.4,315.6,314.4
386.0,7540,-33.3,-44.3,32,0.19,123,35,314.8,315.6,314.9
338.0,8446,-41.5,-48.2,49,0.14,115,42,315.8,316.3,315.8
313.0,8970,-46.3,-50.4,63,0.12,123,40,316.1,316.6,316.2
306.0,9119,-47.5,-51.5,63,0.11,125,39,316.5,316.9,316.5
300.0,9250,-47.7,-56.7,35,0.06,115,34,318.0,318.3,318.0
296.0,9338,-48.3,-59.3,27,0.04,111,36,318.4,318.6,318.4
291.0,9448,-48.9,-60.3,25,0.04,105,38,319.1,319.2,319.1
267.0,10005,-52.1,-65.5,18,0.02,125,35,322.4,322.5,322.4
250.0,10430,-54.5,-69.5,14,0.01,120,37,324.9,325.0,324.9
239.0,10717,-56.9,-70.9,15,0.01,116,38,325.5,325.6,325.5
223.0,11154,-58.1,-73.6,12,0.01,110,39,330.2,330.3,330.2
200.0,11840,-59.9,-77.9,8,0.00,120,32,337.8,337.8,337.8
195.0,11998,-60.7,-78.7,8,0.00,130,33,338.9,338.9,338.9
189.0,12195,-59.0,-79.7,5,0.00,130,36,344.7,344.8,344.7
180.0,12502,-56.3,-81.3,3,0.00,137,27,353.9,354.0,353.9
169.0,12899,-57.8,-83.2,3,0.00,145,15,357.9,357.9,357.9
159.0,13284,-59.2,-85.0,2,0.00,165,11,361.8,361.8,361.8
153.0,13526,-60.1,-86.1,2,0.00,152,20,364.3,364.3,364.3
150.0,13650,-59.1,-85.1,2,0.00,145,25,368.1,368.1,368.1
147.0,13777,-59.0,-85.2,2,0.00,140,26,370.3,370.3,370.3
144.0,13907,-59.0,-85.3,2,0.00,155,27,372.6,372.6,372.6
138.0,14174,-58.8,-85.5,2,0.00,170,19,377.4,377.4,377.4
130.0,14549,-58.6,-85.8,2,0.00,135,16,384.3,384.3,384.3
125.0,14796,-58.5,-86.0,2,0.00,145,19,388.8,388.9,388.8
119.0,15105,-58.3,-86.3,2,0.00,190,21,394.6,394.7,394.6
118.0,15158,-58.3,-86.3,2,0.00,195,19,395.6,395.7,395.6
117.0,15211,-58.5,-86.5,2,0.00,200,17,396.2,396.2,396.2
111.0,15540,-60.0,-87.5,2,0.00,165,10,399.5,399.6,399.5
104.0,15947,-61.7,-88.7,2,0.00,188,18,403.7,403.7,403.7
102.0,16067,-61.5,-88.5,2,0.00,195,20,406.3,406.3,406.3
100.0,16190,-61.3,-88.3,2,0.00,180,18,409.0,409.0,409.0
98.0,16315,-61.1,-88.2,2,0.00,165,19,411.8,411.8,411.8
93.0,16641,-60.6,-88.1,2,0.00,230,10,419.0,419.0,419.0
90.0,16844,-60.3,-88.0,2,0.00,190,1,423.6,423.6,423.6
86.8,17069,-59.9,-87.9,1,0.00,187,1,428.7,428.7,428.7
80.0,17574,-61.3,-89.3,1,0.00,180,1,436.0,436.0,436.0
77.0,17811,-61.9,-89.9,1,0.00,200,12,439.4,439.4,439.4
75.0,17974,-62.4,-90.4,1,0.00,180,16,441.8,441.8,441.8
74.5,18015,-62.5,-90.5,1,0.00,182,17,442.4,442.4,442.4
73.0,18141,-62.1,-90.1,1,0.00,190,21,445.8,445.8,445.8
70.0,18400,-61.3,-89.3,1,0.00,225,20,452.9,452.9,452.9
69.0,18489,-61.3,-89.5,1,0.00,230,20,454.8,454.8,454.8
66.0,18766,-61.3,-90.0,1,0.00,215,10,460.6,460.6,460.6
64.5,18909,-61.3,-90.3,1,0.00,195,6,463.6,463.6,463.6
63.0,19054,-62.2,-90.7,1,0.00,175,2,464.8,464.8,464.8
58.0,19563,-65.3,-92.3,1,0.00,214,2,468.9,468.9,468.9
53.3,20084,-61.3,-90.3,1,0.00,255,1,489.6,489.6,489.6
50.0,20480,-62.7,-90.7,1,0.00,285,1,495.3,495.3,495.3
49.0,20604,-63.0,-90.9,1,0.00,225,11,497.4,497.4,497.4
48.0,20730,-63.4,-91.0,1,0.00,235,10,499.5,499.6,499.5
46.0,20991,-64.0,-91.4,1,0.00,265,1,504.0,504.0,504.0
44.2,21236,-64.7,-91.7,1,0.00,202,10,508.2,508.2,508.2
44.0,21264,-64.7,-91.7,1,0.00,195,11,508.9,509.0,508.9
41.0,21698,-64.0,-91.6,1,0.00,235,14,520.9,520.9,520.9
40.0,21850,-63.8,-91.6,1,0.00,295,10,525.1,525.1,525.1
36.0,22498,-62.9,-91.5,1,0.00,245,2,543.5,543.5,543.5
33.0,23034,-62.1,-91.4,1,0.00,200,12,559.2,559.3,559.2
31.0,23418,-61.6,-91.3,1,0.00,240,22,570.8,570.8,570.8
30.0,23620,-61.3,-91.3,1,0.00,285,20,577.0,577.0,577.0
29.8,23661,-61.1,-91.1,1,0.00,288,19,578.6,578.6,578.6
28.0,24045,-61.9,-91.4,1,0.00,320,14,586.8,586.9,586.8
27.0,24269,-62.3,-91.6,1,0.00,290,12,591.7,591.7,591.7
26.0,24501,-62.8,-91.7,1,0.00,295,12,596.7,596.8,596.7
25.0,24742,-63.3,-91.9,1,0.00,280,20,602.0,602.1,602.0
24.0,24993,-63.8,-92.1,1,0.00,310,18,607.6,607.6,607.6
23.1,25229,-64.3,-92.3,1,0.00,292,11,612.9,612.9,612.9
23.0,25255,-64.3,-92.3,1,0.00,290,10,613.7,613.7,613.7
21.0,25812,-63.9,-92.6,1,0.00,265,19,631.0,631.0,631.0
20.0,26110,-63.7,-92.7,1,0.00,250,18,640.5,640.5,640.5
19.0,26428,-62.9,-92.3,1,0.00,240,32,652.6,652.6,652.6
18.0,26763,-62.0,-92.0,1,0.00,255,36,665.6,665.6,665.6
17.0,27117,-61.0,-91.6,1,0.01,255,47,679.6,679.6,679.6
16.3,27378,-60.3,-91.3,1,0.01,265,42,690.0,690.1,690.0
16.0,27493,-60.5,-91.4,1,0.01,270,40,693.0,693.0,693.0
14.0,28321,-62.2,-92.0,1,0.01,265,63,714.3,714.4,714.3
12.6,28974,-63.5,-92.5,1,0.01,258,67,731.5,731.6,731.6
12.0,29278,-60.8,-91.2,1,0.01,255,69,751.3,751.4,751.3
11.3,29654,-57.5,-89.5,1,0.01,260,72,776.3,776.4,776.3
10.0,30430,-55.9,-87.9,1,0.02,270,79,809.8,810.0,809.8
9.0,31104,-55.2,-87.5,1,0.02,275,84,837.1,837.4,837.1
7.0,32712,-53.7,-86.5,1,0.03,270,90,905.9,906.4,905.9
