PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
121.0,15031,-56.6,-83.0,2,0.00,40,25,396.0,396.0,396.0
117.0,15245,-57.5,-83.6,2,0.00,20,19,398.2,398.2,398.2
115.0,15355,-57.9,-83.9,2,0.00,28,18,399.3,399.3,399.3
111.0,15579,-57.1,-83.9,2,0.00,45,17,404.8,404.9,404.8
105.0,15931,-55.9,-83.9,2,0.00,24,16,413.6,413.7,413.6
100.0,16240,-58.7,-85.7,2,0.00,5,16,414.0,414.1,414.0
96.0,16495,-59.8,-86.3,2,0.00,25,20,416.9,416.9,416.9
91.8,16775,-60.9,-86.9,2,0.00,35,17,419.9,419.9,419.9
90.0,16898,-61.1,-87.0,2,0.00,40,16,421.9,421.9,421.9
85.0,17252,-61.7,-87.2,2,0.00,325,2,427.6,427.6,427.6
78.9,17714,-62.5,-87.5,2,0.00,316,6,435.2,435.2,435.2
74.6,18063,-58.9,-85.9,2,0.00,309,8,449.8,449.8,449.8
72.0,18284,-60.7,-87.1,2,0.00,305,10,450.6,450.6,450.6
70.0,18460,-62.1,-88.1,2,0.00,320,14,451.2,451.2,451.2
69.9,18469,-62.1,-88.1,2,0.00,321,14,451.4,451.4,451.4
67.0,18733,-61.1,-87.5,2,0.00,350,18,458.9,458.9,458.9
65.0,18921,-60.5,-87.2,2,0.00,0,11,464.4,464.4,464.4
62.8,19135,-59.7,-86.7,2,0.00,332,11,470.7,470.7,470.7
59.0,19522,-62.8,-88.4,2,0.00,280,10,472.2,472.2,472.2
57.5,19682,-64.1,-89.1,2,0.00,305,10,472.8,472.8,472.8
56.2,19822,-64.3,-89.3,2,0.00,327,10,475.4,475.4,475.4
56.0,19844,-64.3,-89.3,2,0.00,330,10,476.0,476.0,476.0
55.0,19954,-64.0,-89.0,2,0.00,330,12,478.9,478.9,478.9
52.0,20299,-63.4,-88.4,2,0.00,0,0,488.2,488.2,488.2
50.0,20540,-62.9,-87.9,2,0.00,50,6,494.8,494.9,494.8
45.0,21186,-64.0,-89.0,2,0.00,20,12,507.3,507.4,507.3
44.5,21255,-64.1,-89.1,2,0.00,30,11,508.7,508.7,508.7
44.0,21325,-63.6,-88.9,2,0.00,40,10,511.6,511.6,511.6
39.7,21962,-58.7,-86.7,2,0.01,52,8,539.1,539.1,539.1
31.0,23497,-62.9,-89.2,2,0.00,80,4,567.1,567.2,567.1
30.0,23700,-63.5,-89.5,2,0.00,140,6,571.0,571.0,571.0
29.0,23907,-63.7,-89.7,2,0.00,180,10,576.0,576.0,576.0
28.0,24122,-63.9,-89.9,2,0.00,210,10,581.2,581.3,581.2
26.1,24552,-64.3,-90.3,2,0.00,244,15,591.9,591.9,591.9
25.0,24819,-61.3,-88.2,2,0.01,265,18,607.8,607.8,607.8
24.0,25072,-58.5,-86.3,2,0.01,275,23,623.1,623.2,623.1
23.8,25124,-57.9,-85.9,2,0.01,272,21,626.3,626.4,626.3
23.0,25340,-57.4,-85.8,2,0.01,260,14,633.8,633.9,633.8
22.0,25620,-56.8,-85.7,1,0.01,275,18,643.7,643.8,643.7
21.8,25678,-56.7,-85.7,1,0.01,270,19,645.8,645.9,645.8
21.0,25913,-58.1,-86.3,2,0.01,250,25,648.4,648.5,648.4
20.8,25974,-58.5,-86.5,2,0.01,254,26,649.1,649.2,649.1
20.0,26220,-58.1,-87.1,1,0.01,270,28,657.6,657.7,657.6
18.0,26886,-57.6,-86.8,1,0.01,315,10,679.4,679.5,679.4
17.0,27248,-57.3,-86.7,1,0.01,295,22,691.5,691.6,691.5
16.0,27631,-57.0,-86.5,1,0.01,340,10,704.6,704.7,704.6
15.0,28040,-56.6,-86.4,1,0.02,265,10,718.8,719.0,718.8
14.0,28476,-56.3,-86.2,1,0.02,270,22,734.3,734.5,734.3
13.5,28706,-56.1,-86.1,1,0.02,287,26,742.6,742.8,742.6
13.0,28944,-56.6,-86.2,1,0.02,305,31,749.0,749.2,749.0
12.0,29449,-57.6,-86.5,1,0.02,285,22,762.8,763.0,762.8
11.0,29999,-58.7,-86.8,2,0.02,285,46,778.0,778.2,778.0
10.8,30115,-58.9,-86.9,2,0.02,284,45,781.3,781.5,781.3
10.0,30600,-56.5,-86.5,1,0.02,280,40,807.6,807.9,807.6
9.0,31286,-53.4,-84.2,1,0.04,265,26,844.2,844.7,844.2
8.0,32052,-49.9,-81.6,1,0.06,290,50,887.0,887.8,887.0
7.0,32922,-46.0,-78.7,1,0.12,250,43,937.7,939.4,937.8
