PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
161.0,13246,-54.6,-86.2,1,0.00,50,17,368.2,368.2,368.2
155.0,13490,-55.7,-86.9,1,0.00,30,21,370.4,370.4,370.4
152.0,13616,-56.3,-87.3,1,0.00,30,25,371.5,371.5,371.5
150.0,13700,-56.1,-87.1,1,0.00,30,26,373.2,373.2,373.2
145.0,13916,-54.5,-86.5,1,0.00,30,21,379.6,379.6,379.6
141.0,14094,-55.2,-86.9,1,0.00,30,17,381.4,381.4,381.4
134.0,14416,-56.5,-87.6,1,0.00,55,17,384.7,384.7,384.7
127.0,14757,-57.9,-88.3,1,0.00,35,18,388.2,388.2,388.2
122.0,15011,-58.9,-88.9,1,0.00,42,15,390.8,390.8,390.8
116.0,15328,-58.8,-89.0,1,0.00,50,11,396.7,396.7,396.7
108.0,15777,-58.6,-89.3,1,0.00,10,11,405.1,405.1,405.1
103.0,16074,-58.6,-89.4,1,0.00,30,10,410.8,410.8,410.8
100.0,16260,-58.5,-89.5,1,0.00,5,7,414.4,414.4,414.4
96.0,16514,-59.2,-89.9,1,0.00,310,10,418.0,418.0,418.0
86.0,17200,-61.0,-91.0,1,0.00,110,10,427.6,427.6,427.6
83.0,17422,-61.6,-91.4,1,0.00,125,11,430.8,430.8,430.8
81.0,17574,-62.0,-91.6,1,0.00,150,13,433.0,433.0,433.0
79.0,17729,-62.4,-91.8,1,0.00,185,10,435.2,435.2,435.2
74.0,18137,-63.5,-92.5,1,0.00,290,10,441.1,441.1,441.1
71.0,18392,-62.9,-92.7,1,0.00,330,11,447.6,447.7,447.6
70.0,18480,-62.7,-92.7,1,0.00,330,11,449.9,449.9,449.9
69.0,18569,-62.5,-92.5,1,0.00,325,10,452.3,452.3,452.3
66.9,18760,-61.9,-91.9,1,0.00,301,10,457.5,457.5,457.5
66.0,18843,-62.6,-92.4,1,0.00,290,10,457.8,457.8,457.8
63.0,19129,-64.9,-93.9,1,0.00,295,11,458.9,458.9,458.9
62.7,19159,-65.1,-94.1,1,0.00,297,11,459.0,459.0,459.0
61.0,19328,-64.7,-93.9,1,0.00,310,10,463.4,463.4,463.4
52.0,20309,-62.6,-92.5,1,0.00,0,0,490.0,490.0,490.0
50.0,20550,-62.1,-92.1,1,0.00,325,4,496.7,496.7,496.7
49.0,20675,-61.6,-91.6,1,0.00,0,10,500.9,500.9,500.9
48.0,20803,-61.0,-91.0,1,0.00,25,15,505.1,505.1,505.1
47.4,20881,-60.7,-90.7,1,0.00,40,12,507.7,507.7,507.7
47.0,20933,-60.9,-90.8,1,0.00,50,10,508.4,508.4,508.4
42.9,21497,-63.3,-92.3,1,0.00,104,5,516.0,516.0,516.0
40.0,21929,-62.3,-91.9,1,0.00,145,2,528.9,528.9,528.9
37.0,22412,-61.2,-91.4,1,0.00,290,10,543.7,543.7,543.7
36.0,22581,-60.8,-91.3,1,0.00,300,15,549.0,549.0,549.0
33.8,22971,-59.9,-90.9,1,0.00,249,6,561.3,561.3,561.3
33.0,23120,-60.5,-91.0,1,0.00,230,2,563.6,563.6,563.6
30.4,23628,-62.5,-91.5,1,0.00,338,6,571.5,571.5,571.5
30.0,23710,-61.9,-91.9,1,0.00,355,7,575.3,575.3,575.3
29.0,23921,-59.1,-90.1,1,0.00,270,3,588.6,588.6,588.6
26.8,24417,-58.9,-89.9,1,0.00,219,10,602.6,602.6,602.6
26.0,24607,-59.7,-89.8,1,0.00,200,13,605.6,605.7,605.6
25.0,24852,-60.7,-89.7,1,0.01,217,20,609.5,609.6,609.5
24.0,25110,-59.7,-89.1,1,0.01,235,27,619.5,619.5,619.5
23.0,25378,-58.7,-88.5,1,0.01,270,24,630.0,630.0,630.0
21.0,25952,-56.6,-87.2,1,0.01,250,15,653.0,653.1,653.0
20.2,26197,-55.7,-86.7,1,0.01,226,10,663.0,663.2,663.0
20.0,26260,-56.5,-86.5,1,0.01,220,9,662.5,662.6,662.5
19.0,26584,-57.5,-87.0,1,0.01,280,10,669.0,669.2,669.0
18.3,26821,-58.3,-87.3,1,0.01,283,17,673.9,674.0,673.9
18.0,26926,-57.6,-87.2,1,0.01,285,20,679.3,679.4,679.3
17.3,27177,-55.9,-86.9,1,0.01,354,8,692.4,692.6,692.4
17.0,27288,-56.0,-86.9,1,0.01,25,2,695.5,695.7,695.6
16.0,27672,-56.4,-86.9,1,0.01,320,10,706.5,706.6,706.5
15.0,28080,-56.8,-86.9,1,0.01,315,15,718.3,718.5,718.3
14.0,28517,-57.2,-86.9,1,0.01,235,22,731.2,731.4,731.2
13.0,28987,-57.7,-86.9,1,0.02,230,21,745.2,745.4,745.3
12.5,29235,-57.9,-86.9,1,0.02,240,27,752.8,753.0,752.8
12.0,29496,-55.8,-85.8,1,0.02,250,34,769.2,769.4,769.2
11.1,29995,-51.7,-83.7,1,0.03,246,27,801.2,801.6,801.2
11.0,30053,-51.8,-83.6,1,0.03,245,26,803.0,803.4,803.0
10.0,30670,-52.7,-82.7,1,0.04,265,34,821.8,822.3,821.8
9.9,30735,-52.9,-82.9,1,0.04,266,34,823.4,823.9,823.4
9.5,31003,-49.9,-82.9,1,0.04,270,35,844.5,845.0,844.5
9.0,31353,-51.0,-83.0,1,0.05,275,37,853.5,854.0,853.5
8.1,32037,-53.1,-83.1,1,0.05,257,43,871.2,871.8,871.2
8.0,32119,-52.6,-82.8,1,0.05,255,44,876.2,876.9,876.2
7.0,32995,-47.4,-80.0,1,0.09,275,53,931.8,933.1,931.9
6.5,33482,-44.5,-78.5,1,0.13,268,59,964.0,965.8,964.0
6.2,33797,-45.9,-77.9,1,0.15,263,63,971.1,973.2,971.2
6.0,34020,-43.7,-76.9,1,0.18,260,66,989.6,992.3,989.7
5.5,34611,-37.9,-74.3,1,0.30,270,76,1040.2,1044.6,1040.3
5.4,34735,-36.7,-73.7,1,0.33,270,74,1051.1,1056.0,1051.3
5.3,34865,-35.5,-73.5,1,0.35,270,72,1062.0,1067.3,1062.3
