SID,SNUM,OBST,SLAT,SLON,SELEV,SHIND,LIFTIND,LIFTVIRT,SWTIND,KIND,CROSSIND,VERTIND,TTIND,CAPE,CAPETEMP,CI,CINSTEMP,BRNUM,BRCAPV,TEMPK,PRESSHPA,MEANTEMP,MEANRATIO,THICK,PRECWATER
LIRE,16245,131118/0000,41.65,12.43,32.0,2.71,-0.36,-0.49,85.21,23.30,23.10,26.70,49.80,52.00,84.90,-18.78,-12.35,2.20,3.58,283.45,929.94,289.40,8.53,5505.00,21.3,21.3
