SID,SNUM,OBST,SLAT,SLON,SELEV,SHIND,LIFTIND,LIFTVIRT,SWTIND,KIND,CROSSIND,VERTIND,TTIND,CAPE,CAPETEMP,CI,CINSTEMP,BRNUM,BRCAPV,TEMPK,PRESSHPA,MEANTEMP,MEANRATIO,THICK,PRECWATER
LIML,16080,131115/0000,45.43,9.28,103.0,5.15,5.21,5.25,109.58,24.00,23.80,23.90,47.70,6.46,7.01,0.00,0.00,0.11,0.12,280.21,961.47,283.39,6.61,5434.00,20.3
