SID,SNUM,OBST,SLAT,SLON,SELEV,SHIND,LIFTIND,LIFTVIRT,SWTIND,KIND,CROSSIND,VERTIND,TTIND,CAPE,CAPETEMP,CI,CINSTEMP,BRNUM,BRCAPV,TEMPK,PRESSHPA,MEANTEMP,MEANRATIO,THICK,PRECWATER
LIRE,16245,131112/0000,41.65,12.43,32.0,2.75,3.48,3.47,126.20,28.40,23.00,27.50,50.50,0.00,0.00,0.00,0.00,0.00,0.00,279.43,914.81,286.66,6.60,5461.00,19.8,19.8
