SID,SNUM,OBST,SLAT,SLON,SELEV,SHIND,LIFTIND,LIFTVIRT,SWTIND,KIND,CROSSIND,VERTIND,TTIND,CAPE,CAPETEMP,CI,CINSTEMP,BRNUM,BRCAPV,TEMPK,PRESSHPA,MEANTEMP,MEANRATIO,THICK,PRECWATER
LIBR,16320,131119/0000,40.65,17.95,10.0,0.51,0.02,0.02,313.70,15.80,25.40,26.30,51.70,113.13,136.12,-26.84,-24.86,501.69,501.83,836.73,841.76,3.23,3.88,284.29,932.03,290.08,9.01,5522.00,27.0,27.0
