PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
387.0,7522,-31.8,-44.6,27,0.19,295,13,316.6,317.3,316.6
376.0,7718,-33.5,-45.9,28,0.17,310,10,317.0,317.6,317.0
354.0,8130,-37.1,-48.6,29,0.13,300,10,317.6,318.2,317.7
319.0,8841,-43.2,-53.2,33,0.09,335,6,318.6,319.0,318.7
300.0,9260,-46.9,-55.9,35,0.07,330,8,319.1,319.4,319.1
289.0,9506,-49.1,-57.1,39,0.06,324,9,319.4,319.7,319.4
250.0,10440,-56.5,-64.5,36,0.03,300,13,321.9,322.1,321.9
244.0,10595,-57.3,-66.3,31,0.02,300,15,323.0,323.1,323.0
222.0,11192,-59.4,-69.3,27,0.02,300,23,328.6,328.7,328.6
219.0,11278,-59.7,-69.7,26,0.01,305,21,329.4,329.5,329.4
212.0,11483,-59.4,-71.2,20,0.01,330,13,332.9,333.0,332.9
200.0,11850,-58.9,-73.9,13,0.01,315,20,339.3,339.4,339.3
192.0,12106,-59.1,-76.4,9,0.01,295,15,343.0,343.0,343.0
184.0,12372,-59.3,-79.1,6,0.00,310,16,346.9,346.9,346.9
177.0,12615,-59.5,-81.5,4,0.00,275,14,350.4,350.4,350.4
171.0,12832,-57.0,-82.7,3,0.00,285,18,358.1,358.1,358.1
169.0,12906,-56.1,-83.1,2,0.00,275,17,360.7,360.7,360.7
167.0,12981,-56.3,-83.4,2,0.00,265,15,361.6,361.6,361.6
152.0,13576,-57.9,-85.8,2,0.00,275,21,368.8,368.8,368.8
150.0,13660,-58.1,-86.1,2,0.00,285,21,369.8,369.8,369.8
147.0,13787,-58.3,-86.3,2,0.00,295,23,371.6,371.6,371.6
136.0,14274,-58.9,-87.2,1,0.00,280,25,378.8,378.8,378.8
132.0,14461,-59.2,-87.5,1,0.00,275,20,381.6,381.6,381.6
127.0,14703,-59.5,-87.9,1,0.00,295,19,385.3,385.3,385.3
122.0,14954,-59.8,-88.3,1,0.00,270,17,389.1,389.1,389.1
111.0,15546,-60.6,-89.4,1,0.00,295,25,398.3,398.3,398.3
104.0,15954,-61.2,-90.1,1,0.00,270,17,404.7,404.7,404.7
100.0,16200,-61.5,-90.5,1,0.00,285,17,408.6,408.6,408.6
94.0,16582,-61.6,-90.8,1,0.00,290,24,415.7,415.7,415.7
89.0,16919,-61.7,-91.0,1,0.00,315,17,422.1,422.1,422.1
86.0,17130,-61.8,-91.2,1,0.00,300,10,426.1,426.1,426.1
84.0,17275,-61.8,-91.3,1,0.00,290,7,428.9,428.9,428.9
83.0,17349,-61.8,-91.3,1,0.00,260,10,430.3,430.4,430.3
81.0,17500,-61.9,-91.5,1,0.00,250,13,433.3,433.3,433.3
78.0,17733,-61.9,-91.6,1,0.00,290,13,437.8,437.8,437.8
76.0,17893,-62.0,-91.7,1,0.00,295,10,441.0,441.0,441.0
72.0,18226,-62.0,-92.0,1,0.00,270,14,447.7,447.7,447.7
70.0,18400,-62.1,-92.1,1,0.00,245,17,451.2,451.2,451.2
64.0,18951,-62.7,-92.4,1,0.00,260,22,461.7,461.7,461.7
61.0,19247,-63.0,-92.5,1,0.00,300,19,467.4,467.4,467.4
59.0,19452,-63.2,-92.6,1,0.00,290,20,471.4,471.4,471.4
55.0,19884,-63.6,-92.9,1,0.00,335,13,479.9,479.9,479.9
52.0,20229,-64.0,-93.0,1,0.00,315,15,486.8,486.9,486.8
51.0,20349,-64.1,-93.1,1,0.00,325,12,489.3,489.3,489.3
50.9,20361,-64.1,-93.1,1,0.00,323,12,489.5,489.5,489.5
50.0,20470,-63.5,-93.5,1,0.00,305,14,493.4,493.4,493.4
47.0,20853,-63.0,-93.1,1,0.00,0,10,503.4,503.4,503.4
43.0,21403,-62.3,-92.6,1,0.00,345,2,518.1,518.1,518.1
37.0,22332,-61.1,-91.7,1,0.00,275,10,543.9,543.9,543.9
36.0,22502,-60.9,-91.5,1,0.00,230,10,548.7,548.7,548.7
33.0,23040,-60.2,-91.0,1,0.00,260,11,564.4,564.4,564.4
32.0,23230,-60.0,-90.8,1,0.00,255,14,570.0,570.0,570.0
31.0,23427,-59.7,-90.7,1,0.00,270,15,575.9,575.9,575.9
30.2,23589,-59.5,-90.5,1,0.00,266,15,580.8,580.8,580.8
30.0,23630,-59.9,-90.9,1,0.00,265,15,580.8,580.8,580.8
29.0,23842,-60.1,-90.9,1,0.00,260,13,585.9,586.0,585.9
28.0,24061,-60.2,-90.8,1,0.00,275,17,591.4,591.4,591.4
26.0,24524,-60.6,-90.7,1,0.00,255,23,603.0,603.0,603.0
25.6,24621,-60.7,-90.7,1,0.00,265,20,605.4,605.4,605.4
25.0,24770,-60.1,-90.4,1,0.00,280,15,611.2,611.2,611.2
24.0,25027,-59.1,-89.8,1,0.01,280,26,621.3,621.4,621.3
23.0,25296,-58.0,-89.2,1,0.01,300,19,632.0,632.1,632.0
22.0,25576,-56.9,-88.5,1,0.01,300,20,643.4,643.5,643.4
21.1,25839,-55.9,-87.9,1,0.01,242,15,654.2,654.3,654.2
21.0,25870,-56.0,-87.9,1,0.01,235,14,654.9,655.0,654.9
20.0,26180,-56.7,-87.7,1,0.01,225,19,661.9,662.0,661.9
19.0,26503,-58.4,-88.7,1,0.01,265,21,666.4,666.5,666.4
18.6,26637,-59.1,-89.1,1,0.01,259,21,668.2,668.3,668.2
18.0,26845,-58.0,-88.6,1,0.01,250,21,678.1,678.2,678.1
17.0,27208,-56.0,-87.6,1,0.01,245,44,695.5,695.6,695.5
16.0,27593,-54.0,-86.6,1,0.01,270,29,714.4,714.6,714.4
15.7,27713,-53.3,-86.3,1,0.01,267,28,720.4,720.6,720.4
15.0,28005,-54.4,-86.6,1,0.01,260,27,726.4,726.5,726.4
14.0,28446,-55.9,-87.0,1,0.01,285,27,735.5,735.6,735.5
13.9,28492,-56.1,-87.1,1,0.01,283,26,736.4,736.6,736.4
13.0,28923,-55.0,-86.4,1,0.02,265,19,754.4,754.6,754.5
12.0,29437,-53.7,-85.6,1,0.02,260,42,776.5,776.8,776.5
11.0,29997,-52.3,-84.7,1,0.03,250,37,801.3,801.6,801.3
10.0,30610,-50.7,-83.7,1,0.04,265,51,829.2,829.7,829.2
9.0,31304,-49.3,-82.8,1,0.05,255,50,860.0,860.6,860.0
7.1,32865,-46.1,-80.9,1,0.08,270,72,933.4,934.5,933.5
7.0,32959,-45.9,-80.8,1,0.08,270,72,938.0,939.2,938.0
