PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
453.0,6390,-25.5,-39.1,27,0.29,155,19,310.5,311.6,310.6
442.0,6569,-26.9,-39.9,28,0.27,149,20,310.9,312.0,311.0
409.0,7123,-30.9,-50.9,12,0.09,132,23,312.8,313.1,312.8
406.0,7175,-31.3,-51.3,12,0.08,130,23,312.9,313.2,312.9
400.0,7280,-32.1,-52.1,12,0.08,130,22,313.2,313.5,313.2
389.0,7473,-33.7,-53.2,12,0.07,130,21,313.6,313.9,313.6
335.0,8509,-42.1,-59.1,14,0.04,130,38,315.8,316.0,315.8
300.0,9250,-47.1,-65.1,11,0.02,130,50,318.9,318.9,318.9
285.0,9586,-49.5,-66.5,12,0.02,130,51,320.1,320.2,320.1
272.0,9886,-51.1,-67.7,12,0.02,130,52,322.2,322.2,322.2
250.0,10430,-53.9,-69.9,12,0.01,135,72,325.8,325.9,325.8
227.0,11041,-57.4,-70.6,17,0.01,135,99,329.6,329.6,329.6
208.0,11594,-60.6,-71.2,24,0.01,140,93,332.9,333.0,332.9
204.0,11717,-61.3,-71.3,25,0.01,140,84,333.6,333.7,333.6
200.0,11840,-61.3,-73.3,19,0.01,135,72,335.5,335.6,335.5
191.0,12127,-59.8,-75.9,11,0.01,135,59,342.3,342.4,342.3
189.0,12193,-59.5,-76.5,9,0.01,136,58,343.9,343.9,343.9
158.0,13307,-62.5,-86.5,3,0.00,147,37,356.9,356.9,356.9
152.0,13547,-59.7,-85.7,2,0.00,149,33,365.6,365.6,365.6
150.0,13630,-60.1,-86.1,2,0.00,150,31,366.3,366.4,366.3
146.0,13798,-61.1,-87.1,2,0.00,145,28,367.4,367.4,367.4
143.0,13927,-61.9,-87.9,2,0.00,144,27,368.2,368.2,368.2
129.0,14571,-59.8,-87.9,1,0.00,140,23,383.1,383.1,383.1
118.0,15128,-57.9,-87.9,1,0.00,156,19,396.4,396.4,396.4
115.0,15289,-58.9,-88.6,1,0.00,160,18,397.5,397.5,397.5
107.0,15739,-61.7,-90.7,1,0.00,138,22,400.4,400.4,400.4
106.0,15798,-61.5,-90.6,1,0.00,135,22,401.9,401.9,401.9
103.0,15976,-60.9,-90.5,1,0.00,165,16,406.3,406.3,406.3
100.0,16160,-60.3,-90.3,1,0.00,160,15,410.9,411.0,410.9
92.0,16679,-60.8,-90.8,1,0.00,195,4,419.9,419.9,419.9
87.0,17027,-61.1,-91.1,1,0.00,195,14,426.1,426.1,426.1
84.0,17245,-61.3,-91.3,1,0.00,180,21,430.0,430.0,430.0
82.0,17395,-61.4,-91.4,1,0.00,185,18,432.6,432.7,432.6
80.0,17549,-61.5,-91.5,1,0.00,225,12,435.4,435.4,435.4
73.0,18119,-62.1,-92.1,1,0.00,200,18,445.9,445.9,445.9
70.0,18380,-62.3,-92.3,1,0.00,235,11,450.8,450.8,450.8
63.0,19027,-62.9,-92.9,1,0.00,85,1,463.2,463.2,463.2
62.0,19125,-63.0,-93.0,1,0.00,195,10,465.1,465.1,465.1
60.9,19235,-63.1,-93.1,1,0.00,209,10,467.3,467.3,467.3
58.2,19515,-60.7,-91.7,1,0.00,245,11,478.8,478.8,478.8
55.0,19863,-61.7,-92.4,1,0.00,290,11,484.2,484.2,484.2
50.0,20450,-63.5,-93.5,1,0.00,170,5,493.4,493.4,493.4
49.0,20574,-63.8,-93.8,1,0.00,205,10,495.5,495.5,495.5
48.8,20599,-63.9,-93.9,1,0.00,206,10,495.9,495.9,495.9
48.0,20701,-63.8,-93.8,1,0.00,210,12,498.5,498.6,498.5
47.0,20831,-63.6,-93.6,1,0.00,190,11,501.9,501.9,501.9
39.0,21982,-62.3,-92.3,1,0.00,275,10,532.8,532.8,532.8
37.0,22306,-61.9,-91.9,1,0.00,260,12,541.8,541.8,541.8
36.0,22475,-61.7,-91.7,1,0.00,280,13,546.6,546.6,546.6
35.9,22492,-61.7,-91.7,1,0.00,279,13,547.1,547.1,547.1
35.0,22649,-62.0,-92.0,1,0.00,270,15,550.3,550.3,550.3
33.0,23012,-62.6,-92.6,1,0.00,325,10,557.9,557.9,557.9
32.0,23202,-63.0,-93.0,1,0.00,210,10,561.9,561.9,561.9
31.0,23398,-63.3,-93.3,1,0.00,230,14,566.1,566.1,566.1
30.0,23600,-63.7,-93.7,1,0.00,230,18,570.4,570.4,570.4
29.0,23807,-64.0,-93.9,1,0.00,265,14,575.1,575.1,575.1
28.0,24020,-64.3,-94.1,1,0.00,265,14,580.1,580.1,580.1
26.0,24472,-65.0,-94.6,1,0.00,265,15,590.6,590.6,590.6
25.0,24711,-65.3,-94.9,1,0.00,270,14,596.3,596.3,596.3
24.0,24959,-65.7,-95.1,1,0.00,255,10,602.2,602.2,602.2
21.0,25773,-66.9,-96.0,1,0.00,275,11,622.1,622.1,622.1
20.0,26070,-67.3,-96.3,1,0.00,265,14,629.5,629.5,629.5
19.5,26223,-68.1,-96.1,1,0.00,263,15,631.6,631.6,631.6
19.0,26380,-67.6,-95.8,1,0.00,260,16,637.8,637.9,637.8
18.0,26708,-66.5,-95.1,1,0.00,295,11,651.1,651.1,651.1
17.0,27054,-65.4,-94.3,1,0.00,235,14,665.3,665.4,665.3
16.7,27162,-65.1,-94.1,1,0.00,237,15,669.8,669.9,669.8
15.3,27695,-66.9,-95.9,1,0.00,249,19,680.9,680.9,680.9
14.0,28242,-64.3,-94.0,1,0.00,260,23,707.0,707.1,707.0
13.0,28700,-62.2,-92.4,1,0.01,270,25,729.6,729.6,729.6
12.0,29194,-59.9,-90.6,1,0.01,255,45,754.6,754.7,754.6
11.6,29403,-58.9,-89.9,1,0.01,259,45,765.5,765.6,765.5
11.1,29678,-61.1,-91.1,1,0.01,264,44,767.2,767.3,767.2
10.0,30330,-59.7,-90.7,1,0.01,275,43,795.6,795.8,795.7
9.0,30993,-58.3,-89.8,1,0.01,280,42,825.4,825.5,825.4
8.6,31279,-57.7,-89.4,1,0.02,255,59,838.5,838.7,838.5
8.1,31655,-56.9,-88.9,1,0.02,259,49,856.1,856.4,856.1
