SID,SNUM,OBST,SLAT,SLON,SELEV,SHIND,LIFTIND,LIFTVIRT,SWTIND,KIND,CROSSIND,VERTIND,TTIND,CAPE,CAPETEMP,CI,CINSTEMP,BRNUM,BRCAPV,TEMPK,PRESSHPA,MEANTEMP,MEANRATIO,THICK,PRECWATER
LIML,16080,131120/0000,45.43,9.28,103.0,0.57,0.49,0.43,191.38,29.70,27.60,27.90,55.50,5.31,6.86,-8.37,-8.17,696.53,694.89,826.40,827.28,0.30,0.39,281.43,956.37,285.06,7.22,5428.00,20.4,20.4
