PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
94.8,16512,-60.9,-91.9,1,0.00,141,20,416.1,416.1,416.1
92.0,16700,-58.9,-89.8,1,0.00,155,11,423.7,423.7,423.7
91.0,16768,-58.1,-89.1,1,0.00,115,6,426.5,426.6,426.5
89.0,16906,-58.5,-89.4,1,0.00,65,10,428.5,428.5,428.5
86.0,17119,-59.1,-89.9,1,0.00,70,16,431.5,431.5,431.5
84.0,17266,-59.5,-90.2,1,0.00,80,13,433.6,433.6,433.6
82.0,17416,-59.9,-90.5,1,0.00,115,10,435.7,435.7,435.7
80.0,17569,-60.4,-90.9,1,0.00,75,10,437.9,437.9,437.9
72.0,18225,-62.2,-92.3,1,0.00,65,3,447.4,447.4,447.4
70.0,18400,-62.7,-92.7,1,0.00,130,6,449.9,449.9,449.9
64.9,18866,-63.7,-93.7,1,0.00,141,8,457.6,457.6,457.6
61.4,19209,-60.7,-91.7,1,0.00,149,9,471.5,471.5,471.5
59.0,19455,-61.2,-92.0,1,0.00,155,10,475.8,475.8,475.8
58.0,19561,-61.4,-92.1,1,0.00,200,10,477.6,477.6,477.6
50.0,20480,-63.3,-93.3,1,0.00,340,3,493.9,493.9,493.9
49.0,20603,-63.5,-93.5,1,0.00,0,0,496.2,496.2,496.2
44.6,21177,-64.7,-94.7,1,0.00,278,6,506.9,506.9,506.9
42.0,21545,-63.8,-93.8,1,0.00,225,10,517.9,517.9,517.9
40.0,21843,-63.1,-93.1,1,0.00,190,10,526.9,526.9,526.9
39.0,21998,-62.7,-92.7,1,0.00,225,13,531.7,531.7,531.7
38.0,22157,-62.3,-92.3,1,0.00,225,12,536.6,536.6,536.6
37.0,22321,-62.0,-92.0,1,0.00,270,10,541.7,541.8,541.7
36.0,22488,-61.5,-91.5,1,0.00,320,14,547.0,547.1,547.0
35.9,22505,-61.5,-91.5,1,0.00,322,14,547.6,547.6,547.6
35.0,22662,-61.7,-91.7,1,0.00,340,18,551.1,551.1,551.1
33.0,23024,-62.1,-92.1,1,0.00,335,20,559.4,559.5,559.4
32.0,23213,-62.3,-92.3,1,0.00,345,12,563.8,563.8,563.8
30.0,23610,-62.7,-92.7,1,0.00,330,8,573.1,573.2,573.1
27.0,24254,-63.7,-93.4,1,0.00,320,3,587.9,587.9,587.9
26.0,24485,-64.0,-93.7,1,0.00,265,10,593.2,593.3,593.2
22.0,25507,-65.6,-94.8,1,0.00,230,14,617.6,617.6,617.6
21.0,25792,-66.0,-95.2,1,0.00,270,22,624.5,624.6,624.5
20.0,26090,-66.5,-95.5,1,0.00,270,24,631.9,631.9,631.9
19.0,26404,-65.5,-94.7,1,0.00,265,23,644.4,644.4,644.4
18.0,26734,-64.4,-93.9,1,0.00,250,17,657.8,657.9,657.8
16.2,27378,-62.3,-92.3,1,0.00,259,21,684.8,684.8,684.8
16.0,27454,-62.4,-92.4,1,0.00,260,21,686.9,686.9,686.9
15.0,27849,-62.9,-92.8,1,0.00,230,29,697.9,698.0,697.9
14.0,28271,-63.5,-93.2,1,0.00,240,38,710.0,710.0,710.0
13.0,28725,-64.1,-93.6,1,0.00,265,24,723.1,723.1,723.1
11.0,29747,-65.4,-94.6,1,0.00,265,51,753.5,753.6,753.6
10.1,30270,-66.1,-95.1,1,0.00,265,46,769.6,769.7,769.6
10.0,30330,-66.1,-95.1,1,0.00,265,45,771.8,771.9,771.8
9.0,30981,-63.9,-93.7,1,0.01,260,67,803.7,803.8,803.7
8.0,31709,-61.5,-92.2,1,0.01,260,57,840.8,840.9,840.8
7.0,32535,-58.8,-90.5,1,0.02,260,85,884.7,885.0,884.8
