PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
448.0,6308,-30.9,-40.9,37,0.24,195,15,304.7,305.6,304.8
407.0,6980,-36.1,-46.1,35,0.15,195,18,306.5,307.0,306.5
400.0,7100,-37.3,-47.3,35,0.13,195,19,306.4,306.9,306.5
329.0,8418,-49.5,-54.1,58,0.07,190,22,307.2,307.6,307.3
328.0,8438,-49.7,-54.2,59,0.07,192,22,307.3,307.6,307.3
320.0,8599,-50.4,-55.3,56,0.07,210,24,308.4,308.7,308.4
315.0,8702,-50.9,-56.1,54,0.06,235,19,309.2,309.4,309.2
305.0,8912,-51.8,-57.5,50,0.05,240,12,310.7,310.9,310.7
300.0,9020,-52.3,-58.3,48,0.05,230,9,311.5,311.7,311.5
298.0,9063,-52.5,-59.4,43,0.04,215,8,311.8,312.0,311.8
294.0,9150,-53.0,-61.5,35,0.03,190,10,312.4,312.5,312.4
293.0,9171,-53.1,-62.1,33,0.03,190,11,312.5,312.6,312.5
288.0,9282,-53.0,-64.3,24,0.02,185,16,314.1,314.2,314.1
281.0,9439,-53.0,-67.6,15,0.02,210,24,316.4,316.5,316.5
276.0,9554,-52.9,-69.9,11,0.01,218,22,318.2,318.2,318.2
266.0,9791,-52.2,-72.9,7,0.01,235,18,322.5,322.5,322.5
258.0,9987,-51.7,-75.4,4,0.01,205,22,326.1,326.1,326.1
252.0,10139,-51.3,-77.3,3,0.00,212,24,328.9,328.9,328.9
250.0,10190,-51.7,-77.7,3,0.00,215,24,329.1,329.1,329.1
242.0,10400,-52.2,-79.0,3,0.00,235,20,331.4,331.4,331.4
227.0,10813,-53.1,-81.7,2,0.00,190,23,336.1,336.1,336.1
219.0,11044,-53.6,-83.1,2,0.00,205,32,338.8,338.8,338.8
215.0,11163,-53.9,-83.9,1,0.00,215,32,340.1,340.2,340.1
209.0,11346,-53.1,-84.3,1,0.00,230,32,344.1,344.1,344.1
203.0,11534,-52.3,-84.7,1,0.00,225,19,348.3,348.3,348.3
200.0,11630,-51.9,-84.9,1,0.00,205,25,350.4,350.4,350.4
196.0,11761,-51.6,-84.8,1,0.00,215,33,352.9,352.9,352.9
189.0,11998,-51.1,-84.7,1,0.00,225,32,357.4,357.4,357.4
181.0,12279,-50.5,-84.5,1,0.00,223,30,362.8,362.9,362.8
167.0,12802,-51.3,-84.8,1,0.00,220,26,370.0,370.0,370.0
161.0,13040,-51.6,-85.0,1,0.00,230,34,373.3,373.3,373.3
152.0,13414,-52.2,-85.2,1,0.00,235,22,378.5,378.6,378.5
150.0,13500,-52.3,-85.3,1,0.00,235,25,379.8,379.8,379.8
138.0,14035,-54.0,-86.6,1,0.00,225,28,385.9,385.9,385.9
126.0,14618,-55.8,-88.0,1,0.00,235,21,392.7,392.8,392.7
122.0,14825,-56.5,-88.5,1,0.00,215,20,395.2,395.2,395.2
121.0,14877,-56.5,-88.5,1,0.00,210,20,396.2,396.2,396.2
114.0,15256,-56.2,-88.2,1,0.00,230,24,403.6,403.6,403.6
108.0,15600,-55.9,-87.9,1,0.00,220,17,410.4,410.4,410.4
107.0,15659,-55.8,-87.8,1,0.00,215,16,411.5,411.5,411.5
105.0,15780,-55.8,-87.8,1,0.00,200,22,413.9,413.9,413.9
100.0,16090,-55.5,-87.5,1,0.00,215,34,420.2,420.2,420.2
90.8,16701,-58.5,-89.5,1,0.00,225,29,426.0,426.0,426.0
83.0,17270,-57.3,-88.7,1,0.00,235,24,439.5,439.5,439.5
78.0,17664,-56.5,-88.1,1,0.00,235,36,449.0,449.0,449.0
74.0,17998,-55.8,-87.6,1,0.00,240,31,457.3,457.3,457.3
70.0,18350,-55.1,-87.1,1,0.00,230,26,466.1,466.2,466.1
69.8,18368,-55.1,-87.1,1,0.00,231,25,466.5,466.6,466.5
69.0,18441,-55.3,-87.3,1,0.00,235,22,467.6,467.7,467.6
68.0,18534,-55.5,-87.5,1,0.00,225,19,469.1,469.1,469.1
67.0,18628,-55.8,-87.7,1,0.00,215,20,470.5,470.5,470.5
62.0,19118,-57.2,-88.8,1,0.00,205,24,478.0,478.1,478.0
56.0,19763,-58.9,-90.3,1,0.00,230,28,488.1,488.1,488.1
50.0,20480,-60.9,-91.9,1,0.00,225,30,499.5,499.6,499.5
47.8,20758,-62.3,-92.3,1,0.00,230,32,502.7,502.7,502.7
44.0,21274,-61.0,-91.3,1,0.00,220,31,517.8,517.8,517.8
41.0,21713,-60.0,-90.5,1,0.00,250,30,531.0,531.0,531.0
40.0,21867,-59.6,-90.2,1,0.00,225,31,535.7,535.7,535.7
38.0,22186,-58.8,-89.7,1,0.00,240,36,545.5,545.6,545.5
36.2,22488,-58.1,-89.1,1,0.00,249,32,555.1,555.1,555.1
36.0,22523,-58.3,-89.3,1,0.00,250,31,555.5,555.5,555.5
34.0,22880,-60.0,-91.0,1,0.00,225,31,560.2,560.2,560.2
33.4,22991,-60.5,-91.5,1,0.00,231,33,561.6,561.7,561.6
33.0,23067,-60.4,-91.4,1,0.00,235,34,563.8,563.8,563.8
31.0,23456,-59.9,-90.9,1,0.00,280,22,575.2,575.3,575.2
30.0,23660,-59.7,-90.7,1,0.00,265,15,581.3,581.3,581.3
29.0,23874,-59.1,-90.3,1,0.00,220,17,588.5,588.6,588.5
27.0,24326,-57.9,-89.3,1,0.01,250,27,604.1,604.1,604.1
26.0,24565,-57.3,-88.9,1,0.01,245,21,612.4,612.5,612.4
25.0,24813,-56.6,-88.3,1,0.01,290,16,621.2,621.3,621.2
24.0,25071,-55.9,-87.8,1,0.01,265,16,630.5,630.6,630.5
23.4,25231,-55.5,-87.5,1,0.01,274,12,636.4,636.4,636.4
23.0,25341,-55.7,-87.7,1,0.01,280,10,639.0,639.1,639.0
22.0,25624,-56.1,-88.1,1,0.01,295,10,645.8,645.9,645.8
20.0,26230,-57.1,-89.1,1,0.01,285,25,660.6,660.7,660.7
19.0,26552,-58.6,-90.1,1,0.01,245,15,665.7,665.8,665.7
18.2,26823,-59.9,-90.9,1,0.01,225,17,669.9,670.0,669.9
18.0,26892,-59.9,-90.9,1,0.01,220,18,672.1,672.2,672.1
17.0,27249,-59.7,-90.7,1,0.01,260,26,683.7,683.8,683.7
16.0,27628,-59.5,-90.5,1,0.01,210,21,696.3,696.3,696.3
15.0,28032,-59.3,-90.3,1,0.01,225,23,709.9,710.0,709.9
14.0,28463,-59.1,-90.1,1,0.01,250,29,724.7,724.8,724.7
13.9,28508,-59.1,-90.1,1,0.01,249,30,726.2,726.3,726.2
13.3,28786,-56.5,-88.5,1,0.01,243,38,744.4,744.5,744.4
13.0,28930,-56.8,-88.7,1,0.01,240,42,748.4,748.5,748.4
12.0,29434,-57.6,-89.3,1,0.01,270,46,762.5,762.6,762.5
11.0,29982,-58.6,-90.0,1,0.01,275,45,778.2,778.3,778.2
