SID,SNUM,OBST,SLAT,SLON,SELEV,SHIND,LIFTIND,LIFTVIRT,SWTIND,KIND,CROSSIND,VERTIND,TTIND,CAPE,CAPETEMP,CI,CINSTEMP,BRNUM,BRCAPV,TEMPK,PRESSHPA,MEANTEMP,MEANRATIO,THICK,PRECWATER
LIBR,16320,131118/1200,40.65,17.95,10.0,7.72,4.35,4.31,23.00,6.90,14.10,26.10,40.20,0.00,0.00,0.00,0.00,0.00,0.00,280.39,898.80,289.09,7.17,5537.00,17.2,17.2
