SID,SNUM,OBST,SLAT,SLON,SELEV,SHIND,LIFTIND,LIFTVIRT,SWTIND,KIND,CROSSIND,VERTIND,TTIND,CAPE,CAPETEMP,CI,CINSTEMP,BRNUM,BRCAPV,TEMPK,PRESSHPA,MEANTEMP,MEANRATIO,THICK,PRECWATER
LIRE,16245,131117/1200,41.65,12.43,32.0,3.72,-0.59,-0.70,51.80,11.90,21.70,26.50,48.20,125.22,172.85,-1.03,-0.06,10.82,14.94,282.78,910.00,290.52,8.34,5512.00,19.7,19.7
