PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
249.0,10356,-53.1,-71.1,9,0.01,174,35,327.4,327.4,327.4
238.0,10645,-53.7,-73.3,7,0.01,160,29,330.8,330.8,330.8
228.0,10920,-54.2,-75.4,6,0.01,190,27,334.0,334.0,334.0
208.0,11509,-55.4,-80.0,3,0.00,165,26,341.0,341.1,341.0
200.0,11760,-55.9,-81.9,3,0.00,175,27,344.1,344.1,344.1
191.0,12053,-55.4,-81.4,3,0.00,190,33,349.4,349.4,349.4
185.0,12257,-55.1,-81.1,3,0.00,187,25,353.1,353.1,353.1
182.0,12360,-55.5,-81.4,3,0.00,185,21,354.2,354.2,354.2
168.0,12865,-57.3,-82.8,3,0.00,205,17,359.3,359.3,359.3
160.0,13173,-58.4,-83.7,3,0.00,180,25,362.5,362.5,362.5
152.0,13496,-59.6,-84.7,2,0.00,195,33,365.8,365.8,365.8
150.0,13580,-59.9,-84.9,2,0.00,205,29,366.7,366.7,366.7
143.0,13878,-61.1,-85.1,3,0.00,215,14,369.6,369.6,369.6
141.0,13966,-60.8,-85.1,3,0.00,205,19,371.6,371.6,371.6
137.0,14147,-60.3,-85.0,3,0.00,220,31,375.6,375.6,375.6
130.0,14475,-59.4,-85.0,2,0.00,205,19,382.9,383.0,382.9
121.0,14925,-58.0,-84.9,2,0.00,230,16,393.3,393.3,393.3
120.0,14977,-57.9,-84.9,2,0.00,229,16,394.5,394.5,394.5
117.0,15135,-58.3,-85.3,2,0.00,225,16,396.6,396.6,396.6
115.0,15244,-58.5,-85.5,2,0.00,210,13,398.1,398.1,398.1
109.0,15580,-59.4,-86.4,2,0.00,180,17,402.7,402.7,402.7
106.0,15755,-59.8,-86.8,2,0.00,180,22,405.1,405.1,405.1
100.0,16120,-60.7,-87.7,2,0.00,220,19,410.2,410.2,410.2
98.0,16246,-59.7,-87.0,2,0.00,225,15,414.6,414.6,414.6
96.0,16374,-58.6,-86.3,2,0.00,195,9,419.0,419.1,419.0
95.0,16440,-58.1,-85.9,2,0.00,180,11,421.3,421.4,421.3
93.9,16512,-57.5,-85.5,2,0.00,176,13,423.9,423.9,423.9
90.0,16776,-58.0,-85.9,2,0.00,160,22,428.0,428.0,428.0
89.0,16846,-58.2,-86.0,2,0.00,170,24,429.1,429.1,429.1
83.0,17280,-59.1,-86.7,2,0.00,210,18,435.9,435.9,435.9
79.0,17587,-59.7,-87.2,2,0.00,200,15,440.8,440.8,440.8
72.0,18165,-60.9,-88.0,2,0.00,220,13,450.0,450.1,450.0
70.0,18340,-61.3,-88.3,2,0.00,255,11,452.9,452.9,452.9
68.0,18519,-61.6,-88.5,2,0.00,255,4,456.0,456.0,456.0
66.0,18704,-62.0,-88.7,2,0.00,225,10,459.2,459.2,459.2
64.0,18895,-62.3,-88.9,2,0.00,240,14,462.5,462.5,462.5
61.0,19192,-62.8,-89.2,2,0.00,240,17,467.7,467.7,467.7
60.0,19294,-63.0,-89.3,2,0.00,250,10,469.5,469.5,469.5
55.3,19799,-63.9,-89.9,2,0.00,198,12,478.5,478.5,478.5
55.0,19833,-63.9,-89.9,2,0.00,195,12,479.3,479.3,479.3
52.0,20178,-63.5,-89.5,2,0.00,225,14,487.8,487.9,487.9
50.0,20420,-63.3,-89.3,2,0.00,245,7,493.9,493.9,493.9
49.0,20545,-63.2,-89.3,2,0.00,255,5,497.0,497.0,497.0
47.0,20802,-63.0,-89.4,2,0.00,200,10,503.5,503.5,503.5
46.0,20934,-62.9,-89.5,2,0.00,230,10,506.9,506.9,506.9
43.0,21350,-62.5,-89.6,2,0.00,255,10,517.6,517.6,517.6
41.0,21644,-62.2,-89.8,1,0.00,240,20,525.3,525.4,525.3
40.0,21796,-62.1,-89.8,1,0.00,245,24,529.4,529.4,529.4
39.0,21952,-62.0,-89.9,1,0.00,260,22,533.6,533.6,533.6
38.4,22048,-61.9,-89.9,1,0.00,251,22,536.1,536.2,536.1
38.0,22112,-62.1,-90.0,1,0.00,245,22,537.2,537.3,537.2
36.0,22444,-63.1,-90.5,1,0.00,265,11,543.0,543.1,543.0
34.0,22794,-64.1,-91.0,1,0.00,255,18,549.2,549.2,549.2
32.0,23166,-65.3,-91.6,2,0.00,290,10,555.8,555.9,555.8
31.0,23360,-65.8,-91.9,2,0.00,290,5,559.3,559.3,559.3
30.9,23380,-65.9,-91.9,2,0.00,284,5,559.7,559.7,559.7
30.0,23560,-64.9,-90.9,2,0.00,225,6,567.1,567.2,567.1
28.0,23981,-63.8,-90.3,2,0.00,250,22,581.5,581.6,581.5
27.0,24203,-63.2,-90.0,2,0.00,250,15,589.3,589.3,589.3
26.2,24387,-62.7,-89.7,2,0.00,263,15,595.8,595.8,595.8
24.0,24924,-63.0,-90.0,2,0.01,300,14,610.1,610.2,610.1
23.0,25184,-63.1,-90.1,2,0.01,295,15,617.2,617.3,617.2
22.0,25456,-63.2,-90.2,1,0.01,280,17,624.7,624.8,624.7
21.0,25741,-63.4,-90.4,1,0.01,250,17,632.6,632.7,632.6
20.0,26040,-63.5,-90.5,1,0.01,245,18,641.1,641.1,641.1
19.0,26354,-63.9,-90.7,1,0.01,270,17,649.5,649.5,649.5
18.0,26685,-64.2,-90.9,2,0.01,285,11,658.4,658.5,658.4
17.0,27034,-64.6,-91.2,2,0.01,240,14,668.0,668.0,668.0
16.0,27405,-65.0,-91.4,2,0.01,255,26,678.3,678.4,678.3
15.0,27800,-65.5,-91.7,2,0.01,285,20,689.5,689.5,689.5
14.1,28179,-65.9,-91.9,2,0.01,258,12,700.3,700.4,700.3
14.0,28223,-65.7,-91.8,2,0.01,255,11,702.3,702.4,702.3
13.0,28682,-64.0,-90.9,1,0.01,245,19,723.5,723.5,723.5
12.0,29179,-62.0,-89.9,1,0.01,265,27,747.0,747.1,747.0
11.0,29719,-60.0,-88.9,1,0.01,280,37,773.3,773.5,773.3
10.0,30310,-57.7,-87.7,1,0.02,290,33,803.1,803.3,803.1
9.8,30438,-57.1,-87.1,1,0.02,286,34,810.0,810.3,810.0
9.0,30977,-56.9,-86.9,1,0.02,270,37,830.8,831.0,830.8
8.3,31489,-56.7,-86.7,1,0.03,267,42,851.0,851.3,851.0
8.0,31721,-57.8,-87.2,1,0.02,265,44,855.7,856.0,855.7
7.8,31881,-58.5,-87.5,1,0.02,263,47,859.0,859.3,859.0
7.0,32566,-56.1,-86.7,1,0.03,255,58,895.7,896.2,895.8
