SID,SNUM,OBST,SLAT,SLON,SELEV,SHIND,LIFTIND,LIFTVIRT,SWTIND,KIND,CROSSIND,VERTIND,TTIND,CAPE,CAPETEMP,CI,CINSTEMP,BRNUM,BRCAPV,TEMPK,PRESSHPA,MEANTEMP,MEANRATIO,THICK,PRECWATER
LIRE,16245,131117/0000,41.65,12.43,32.0,3.66,4.64,4.64,100.80,27.20,22.80,24.70,47.50,0.00,0.00,0.00,0.00,0.00,0.00,276.83,841.50,290.84,5.98,5517.00,23.8,23.8
