PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
75.0,17929,-59.8,-87.8,1,0.00,295,11,447.3,447.3,447.3
72.0,18184,-60.0,-88.0,1,0.00,315,10,452.1,452.1,452.1
70.0,18360,-60.1,-88.1,1,0.00,315,6,455.5,455.5,455.5
67.0,18632,-60.5,-88.4,1,0.00,0,0,460.3,460.3,460.3
65.0,18820,-60.8,-88.6,1,0.00,225,10,463.7,463.7,463.7
64.0,18917,-61.0,-88.7,1,0.00,245,14,465.4,465.4,465.4
62.0,19114,-61.2,-88.9,1,0.00,255,19,469.0,469.0,469.0
59.0,19422,-61.7,-89.2,1,0.00,295,10,474.6,474.6,474.6
57.0,19636,-62.0,-89.4,1,0.00,270,4,478.6,478.6,478.6
55.0,19858,-62.4,-89.7,1,0.00,250,11,482.7,482.7,482.7
53.0,20088,-62.8,-89.9,1,0.00,255,10,487.0,487.0,487.0
50.0,20450,-63.3,-90.3,1,0.00,235,16,493.9,493.9,493.9
48.2,20675,-63.9,-90.9,1,0.00,274,18,497.7,497.7,497.7
47.0,20831,-63.5,-90.7,1,0.00,300,19,502.2,502.2,502.2
45.0,21100,-62.8,-90.4,1,0.00,300,11,510.1,510.1,510.1
44.0,21238,-62.5,-90.2,1,0.00,285,10,514.2,514.3,514.2
41.0,21675,-61.4,-89.7,1,0.00,290,13,527.4,527.5,527.4
39.0,21984,-60.6,-89.3,1,0.00,340,13,537.0,537.0,537.0
38.0,22145,-60.2,-89.2,1,0.00,325,4,542.0,542.0,542.0
37.7,22194,-60.1,-89.1,1,0.00,315,5,543.5,543.6,543.5
36.0,22478,-61.6,-89.9,1,0.00,260,10,546.9,547.0,546.9
33.1,22997,-64.3,-91.3,1,0.00,246,19,553.0,553.0,553.0
33.0,23016,-64.3,-91.3,1,0.00,245,19,553.6,553.6,553.6
31.0,23399,-63.5,-90.5,1,0.00,295,21,565.6,565.7,565.6
30.0,23600,-63.1,-90.1,2,0.00,330,13,572.0,572.1,572.0
29.0,23809,-63.0,-90.0,2,0.00,355,10,578.0,578.0,578.0
