PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
333.0,8491,-42.3,-47.1,59,0.16,220,32,316.1,316.8,316.1
303.0,9135,-47.9,-51.7,65,0.11,220,33,316.8,317.3,316.9
300.0,9200,-47.9,-52.4,60,0.10,220,33,317.7,318.1,317.8
295.0,9311,-48.7,-56.7,39,0.06,218,33,318.1,318.4,318.1
284.0,9561,-50.9,-55.1,61,0.08,212,34,318.4,318.8,318.5
280.0,9654,-51.2,-58.1,44,0.05,210,34,319.3,319.5,319.3
271.0,9867,-51.9,-64.9,20,0.02,214,34,321.3,321.4,321.3
254.0,10287,-53.1,-67.1,17,0.02,223,33,325.5,325.6,325.5
250.0,10390,-53.9,-67.9,16,0.02,225,33,325.8,325.9,325.8
226.0,11036,-56.3,-70.3,16,0.01,234,38,331.7,331.7,331.7
224.0,11092,-56.5,-70.5,15,0.01,235,38,332.3,332.3,332.3
214.0,11382,-57.2,-71.8,14,0.01,250,37,335.4,335.5,335.4
206.0,11623,-57.9,-72.9,13,0.01,245,35,338.1,338.1,338.1
200.0,11810,-57.7,-72.7,13,0.01,245,33,341.2,341.3,341.2
190.0,12134,-56.8,-73.7,10,0.01,245,25,347.7,347.8,347.7
184.0,12337,-56.2,-74.3,9,0.01,230,35,351.9,351.9,351.9
168.0,12912,-54.6,-76.0,5,0.01,245,27,363.8,363.8,363.8
165.0,13026,-54.3,-76.3,5,0.01,247,32,366.2,366.2,366.2
162.0,13142,-54.7,-76.7,5,0.01,250,37,367.5,367.5,367.5
157.0,13341,-55.3,-77.3,5,0.01,265,32,369.7,369.7,369.7
150.0,13630,-56.3,-78.3,5,0.01,255,32,372.9,372.9,372.9
147.0,13757,-56.8,-78.6,5,0.01,255,31,374.2,374.2,374.2
137.0,14201,-58.5,-79.5,5,0.01,260,17,378.8,378.8,378.8
128.0,14629,-60.1,-80.5,5,0.00,230,17,383.3,383.3,383.3
124.0,14829,-60.9,-80.9,6,0.00,240,17,385.4,385.4,385.4
120.0,15033,-61.0,-80.7,6,0.00,250,14,388.9,388.9,388.9
112.0,15463,-61.0,-80.3,6,0.01,270,26,396.5,396.5,396.5
108.0,15689,-61.1,-80.1,6,0.01,266,22,400.5,400.5,400.5
103.0,15985,-60.2,-79.8,6,0.01,260,17,407.6,407.6,407.6
100.0,16170,-59.7,-79.7,6,0.01,250,26,412.1,412.1,412.1
98.0,16295,-60.0,-79.9,6,0.01,255,30,413.9,413.9,413.9
88.0,16963,-61.7,-81.2,6,0.01,275,30,423.5,423.5,423.5
82.0,17401,-62.8,-82.1,6,0.01,310,10,429.9,429.9,429.9
79.0,17632,-63.3,-82.5,6,0.01,240,10,433.3,433.3,433.3
75.2,17938,-64.1,-83.1,6,0.01,249,17,437.9,437.9,437.9
75.0,17955,-64.0,-83.1,6,0.01,250,17,438.3,438.4,438.3
72.0,18206,-63.0,-82.6,5,0.01,300,10,445.6,445.7,445.6
70.0,18380,-62.3,-82.3,5,0.01,270,6,450.8,450.8,450.8
69.0,18469,-62.2,-82.2,5,0.01,240,10,452.9,453.0,452.9
66.0,18745,-61.7,-81.7,5,0.01,270,10,459.7,459.7,459.7
65.0,18840,-61.6,-81.6,5,0.01,0,0,462.0,462.1,462.0
62.0,19133,-61.1,-81.1,5,0.01,240,10,469.3,469.4,469.3
61.0,19234,-61.0,-81.0,6,0.01,250,15,471.8,471.9,471.8
60.0,19337,-60.8,-80.8,6,0.01,260,11,474.4,474.5,474.4
58.0,19547,-60.5,-80.5,6,0.01,250,10,479.8,479.9,479.8
57.1,19645,-60.3,-80.3,6,0.01,268,13,482.3,482.4,482.3
56.0,19765,-60.5,-80.5,6,0.01,290,16,484.5,484.6,484.5
54.0,19992,-60.9,-80.9,6,0.01,260,13,488.7,488.8,488.7
51.0,20347,-61.5,-81.5,5,0.01,310,18,495.3,495.4,495.3
50.0,20470,-61.7,-81.7,5,0.01,310,16,497.7,497.7,497.7
48.0,20722,-62.1,-81.9,5,0.01,315,10,502.5,502.6,502.5
46.0,20984,-62.6,-82.2,6,0.01,295,13,507.6,507.7,507.6
45.0,21120,-62.8,-82.3,6,0.01,315,11,510.2,510.3,510.2
41.0,21694,-63.8,-82.8,6,0.01,285,3,521.6,521.7,521.6
40.4,21785,-63.9,-82.9,6,0.01,279,7,523.4,523.5,523.4
40.0,21846,-63.8,-82.9,6,0.01,275,10,525.3,525.4,525.3
37.0,22329,-62.5,-82.5,5,0.01,320,10,540.2,540.3,540.2
35.0,22674,-61.7,-82.3,5,0.01,0,10,551.1,551.2,551.1
34.0,22853,-61.2,-82.1,5,0.01,225,10,556.9,557.0,556.9
33.0,23038,-60.8,-82.0,5,0.01,215,14,562.9,563.0,562.9
32.0,23229,-60.3,-81.9,4,0.02,250,15,569.1,569.2,569.1
31.0,23426,-59.8,-81.7,4,0.02,255,17,575.6,575.8,575.6
30.8,23466,-59.7,-81.7,4,0.02,258,17,577.0,577.1,577.0
30.0,23630,-60.5,-81.5,5,0.02,270,18,579.1,579.3,579.1
29.0,23840,-61.0,-81.8,5,0.02,290,15,583.5,583.6,583.5
28.0,24058,-61.4,-82.0,5,0.02,265,6,588.1,588.2,588.1
27.0,24284,-61.9,-82.3,5,0.02,250,18,592.8,593.0,592.8
26.0,24518,-62.4,-82.6,5,0.02,250,15,597.8,598.0,597.8
25.5,24638,-62.7,-82.7,5,0.02,238,16,600.4,600.5,600.4
25.0,24762,-62.2,-82.2,5,0.02,225,16,605.2,605.4,605.2
24.0,25018,-61.1,-81.1,5,0.02,270,35,615.4,615.6,615.4
21.0,25853,-57.7,-77.7,6,0.05,290,24,649.6,650.1,649.7
20.5,26004,-57.1,-77.1,6,0.05,280,26,656.0,656.5,656.0
20.0,26160,-57.7,-77.7,6,0.05,270,29,658.8,659.3,658.8
19.0,26485,-57.3,-77.6,6,0.05,265,24,669.7,670.2,669.8
17.0,27190,-56.5,-77.5,5,0.06,285,34,694.0,694.6,694.0
16.0,27574,-56.0,-77.4,5,0.06,270,25,707.6,708.3,707.6
15.0,27982,-55.5,-77.3,5,0.07,290,26,722.4,723.1,722.4
14.5,28197,-55.3,-77.3,5,0.07,283,28,730.3,731.0,730.3
14.0,28422,-54.9,-77.5,4,0.07,275,30,738.9,739.6,738.9
13.0,28896,-54.2,-78.1,4,0.07,245,37,757.4,758.1,757.4
12.2,29302,-53.5,-78.5,3,0.07,262,36,773.5,774.3,773.6
11.0,29962,-55.6,-81.3,3,0.05,290,34,789.3,789.9,789.3
10.5,30259,-56.5,-82.5,2,0.04,270,35,796.4,796.9,796.4
10.0,30570,-54.1,-81.1,2,0.06,250,37,816.5,817.2,816.6
9.0,31250,-52.0,-80.4,2,0.07,250,56,849.5,850.4,849.6
8.6,31544,-51.1,-80.1,2,0.08,250,61,864.2,865.1,864.2
8.0,32017,-50.4,-79.6,2,0.09,250,69,885.2,886.4,885.2
7.2,32708,-49.2,-78.8,2,0.11,265,83,916.7,918.2,916.8
7.0,32892,-49.0,-78.6,2,0.12,265,83,925.3,927.0,925.4
6.2,33687,-47.7,-77.7,2,0.16,261,80,963.4,965.6,963.5
6.1,33794,-48.5,-74.5,3,0.26,261,79,964.4,968.0,964.6
