SID,SNUM,OBST,SLAT,SLON,SELEV,SHIND,LIFTIND,LIFTVIRT,SWTIND,KIND,CROSSIND,VERTIND,TTIND,CAPE,CAPETEMP,CI,CINSTEMP,BRNUM,BRCAPV,TEMPK,PRESSHPA,MEANTEMP,MEANRATIO,THICK,PRECWATER
LIML,16080,131119/0000,45.43,9.28,103.0,5.29,6.90,6.96,111.21,24.50,22.40,23.10,45.50,0.00,0.00,0.00,0.00,0.00,0.00,279.32,923.07,285.80,6.50,5477.00,21.4,21.4
