SID,SNUM,OBST,SLAT,SLON,SELEV,SHIND,LIFTIND,LIFTVIRT,SWTIND,KIND,CROSSIND,VERTIND,TTIND,CAPE,CAPETEMP,CI,CINSTEMP,BRNUM,BRCAPV,TEMPK,PRESSHPA,MEANTEMP,MEANRATIO,THICK,PRECWATER
LIBR,16320,131120/0000,40.65,17.95,10.0,4.09,-1.34,-1.59,166.52,1.10,18.50,28.50,47.00,309.55,392.65,-59.38,-38.29,312.53,312.55,806.15,828.29,15.87,20.13,283.12,901.94,291.62,8.64,5536.00,16.1,16.1
