SID,SNUM,OBST,SLAT,SLON,SELEV,SHIND,LIFTIND,LIFTVIRT,SWTIND,KIND,CROSSIND,VERTIND,TTIND,CAPE,CAPETEMP,CI,CINSTEMP,BRNUM,BRCAPV,TEMPK,PRESSHPA,MEANTEMP,MEANRATIO,THICK,PRECWATER
LIBR,16320,131121/1200,40.65,17.95,10.0,0.62,-1.94,-2.07,211.03,29.40,24.50,30.50,55.00,327.59,354.84,-39.34,-29.37,408.48,408.05,800.54,811.71,39.18,42.44,278.63,865.53,290.39,6.60,5450.00,18.4,18.4
