SID,SNUM,OBST,SLAT,SLON,SELEV,SHIND,LIFTIND,LIFTVIRT,SWTIND,KIND,CROSSIND,VERTIND,TTIND,CAPE,CAPETEMP,CI,CINSTEMP,BRNUM,BRCAPV,TEMPK,PRESSHPA,MEANTEMP,MEANRATIO,THICK,PRECWATER
LIML,16080,131117/0000,45.43,9.28,103.0,8.90,9.72,9.64,60.80,11.60,19.00,20.70,39.70,0.00,0.00,0.00,0.00,0.00,0.00,278.05,918.70,284.89,5.96,5494.00,16.3,16.3
